experience,education,department,gender,role,company,salary,sector,age
18,B.Tech,Operations,Male,Software Developer,pvt_company,88168,private,40
13,M.Tech,Finance,Female,UI/UX Designer,mnc,82375,private,37
19,B.Sc,Support,Female,Product Manager,startup,89008,startup,45
28,M.Tech,Finance,Female,ML Engineer,consultancy,125499,private,53
0,B.Tech,HR,Female,Data Analyst,pvt_company,92409,private,21
23,B.Tech,Marketing,Female,ML Engineer,mnc,115805,private,43
25,M.Tech,Sales,Female,Network Engineer,govt_company,108199,government,48
32,M.Sc,Marketing,Male,Product Manager,startup,251534,startup,57
24,B.Tech,HR,Male,Software Developer,pvt_company,150834,private,48
22,B.Sc,R&D,Male,DevOps Engineer,pvt_company,128888,private,46
1,B.Tech,Operations,Female,Project Manager,pvt_company,101629,private,25
0,B.Tech,Sales,Male,QA Tester,mnc,55222,private,22
10,M.Sc,Finance,Female,QA Tester,mnc,80401,private,36
9,B.Sc,IT,Male,UI/UX Designer,pvt_company,75125,private,32
4,Diploma,Sales,Female,UI/UX Designer,startup,64984,startup,26
0,MBA,HR,Female,Project Manager,startup,166072,startup,24
26,B.Tech,Finance,Female,QA Tester,startup,57366,startup,50
29,M.Sc,Marketing,Male,DevOps Engineer,mnc,177385,private,55
26,B.Tech,Marketing,Female,System Engineer,pvt_company,152386,private,46
18,B.Tech,Operations,Female,Data Analyst,pvt_company,143731,private,43
19,B.Tech,Support,Male,Data Analyst,govt_company,84330,government,39
10,MBA,R&D,Male,Project Manager,mnc,145333,private,36
27,B.Tech,Marketing,Female,Business Analyst,mnc,108880,private,53
30,B.Tech,HR,Female,Network Engineer,pvt_company,130532,private,52
22,M.Sc,Support,Male,QA Tester,govt_company,90561,government,47
0,B.Tech,Sales,Female,Network Engineer,pvt_company,72278,private,22
2,B.Tech,Operations,Male,Product Manager,mnc,109605,private,26
30,MBA,Marketing,Male,ML Engineer,startup,114906,startup,54
0,B.Sc,R&D,Male,Project Manager,pvt_company,95984,private,23
5,B.Tech,IT,Male,ML Engineer,pvt_company,75541,private,29
25,B.Tech,IT,Female,Business Analyst,mnc,92961,private,51
32,B.Tech,R&D,Female,Software Developer,startup,80124,startup,56
25,B.Tech,Operations,Male,System Engineer,govt_company,94413,government,50
1,M.Tech,Sales,Female,Product Manager,govt_company,68470,government,26
19,M.Tech,IT,Male,Project Manager,pvt_company,152438,private,43
26,Diploma,Support,Other,Data Analyst,mnc,127412,private,51
26,M.Tech,R&D,Female,QA Tester,consultancy,72899,private,53
16,M.Sc,IT,Female,Data Analyst,govt_company,93261,government,40
24,B.Sc,Marketing,Female,Database Admin,pvt_company,140678,private,47
14,M.Sc,Sales,Female,System Engineer,govt_company,68960,government,42
1,B.Tech,IT,Other,Data Analyst,consultancy,81466,private,28
4,B.Tech,Support,Male,Project Manager,pvt_company,115252,private,28
0,B.Tech,Sales,Female,HR Manager,mnc,121473,private,24
34,B.Tech,R&D,Male,Business Analyst,consultancy,128071,private,57
32,Diploma,Operations,Male,UI/UX Designer,startup,101066,startup,56
26,B.Tech,Operations,Male,System Engineer,govt_company,87629,government,53
13,B.Tech,Marketing,Female,Software Developer,consultancy,113857,private,41
3,B.Tech,HR,Female,System Engineer,mnc,62712,private,24
6,B.Tech,Marketing,Male,QA Tester,govt_company,47765,government,27
15,B.Tech,Sales,Male,QA Tester,pvt_company,78179,private,39
10,B.Sc,Operations,Male,DevOps Engineer,pvt_company,111134,private,31
9,B.Tech,IT,Female,Software Developer,mnc,113488,private,32
12,B.Tech,HR,Female,QA Tester,pvt_company,78585,private,39
7,B.Tech,Operations,Male,QA Tester,startup,22499,startup,34
38,B.Tech,Operations,Male,Network Engineer,pvt_company,161104,private,58
27,MBA,IT,Female,UI/UX Designer,consultancy,165001,private,51
24,B.Sc,Marketing,Male,System Engineer,govt_company,103981,government,47
6,B.Sc,Marketing,Male,System Engineer,mnc,93984,private,30
36,M.Sc,Support,Male,HR Manager,consultancy,180585,private,57
23,B.Tech,Marketing,Female,Product Manager,mnc,196156,private,46
0,B.Tech,Finance,Male,Project Manager,mnc,107131,private,22
1,B.Tech,Finance,Female,Product Manager,mnc,91631,private,26
21,B.Tech,Operations,Male,System Engineer,pvt_company,97624,private,44
23,B.Sc,R&D,Female,HR Manager,startup,178191,startup,48
27,B.Tech,Operations,Male,Database Admin,govt_company,122194,government,49
27,MBA,IT,Other,Network Engineer,pvt_company,125809,private,48
28,B.Sc,Support,Female,DevOps Engineer,pvt_company,117850,private,54
32,B.Tech,Support,Male,QA Tester,govt_company,63758,government,56
23,MBA,Marketing,Female,Data Analyst,startup,34855,startup,48
35,MBA,Support,Male,System Engineer,pvt_company,183736,private,58
1,B.Tech,Sales,Male,Database Admin,govt_company,67719,government,28
30,B.Sc,Marketing,Female,Business Analyst,pvt_company,119012,private,51
11,Unknown,Operations,Female,Database Admin,mnc,109586,private,33
5,MBA,IT,Male,Business Analyst,consultancy,54386,private,31
23,M.Tech,R&D,Male,Network Engineer,startup,22946,startup,47
32,MBA,IT,Male,Network Engineer,mnc,129039,private,55
10,M.Tech,Support,Female,QA Tester,startup,43487,startup,34
8,M.Tech,IT,Male,UI/UX Designer,pvt_company,88489,private,35
33,B.Tech,Finance,Female,Product Manager,pvt_company,163546,private,59
25,B.Tech,Operations,Male,Network Engineer,mnc,107593,private,50
5,M.Tech,IT,Male,Software Developer,mnc,90112,private,28
5,B.Tech,IT,Female,System Engineer,pvt_company,82735,private,29
0,B.Tech,Operations,Other,Project Manager,govt_company,75065,government,23
25,B.Tech,R&D,Female,UI/UX Designer,pvt_company,114815,private,46
0,Diploma,HR,Male,QA Tester,pvt_company,47111,private,26
0,MBA,R&D,Male,Network Engineer,pvt_company,67139,private,21
25,M.Sc,Operations,Male,ML Engineer,startup,107997,startup,50
27,MBA,Support,Male,HR Manager,pvt_company,124634,private,50
21,Diploma,Support,Male,QA Tester,mnc,144631,private,46
3,B.Tech,R&D,Male,System Engineer,pvt_company,70048,private,29
29,M.Sc,IT,Male,Business Analyst,pvt_company,81462,private,50
0,B.Tech,Finance,Female,Product Manager,pvt_company,95171,private,22
20,B.Sc,Marketing,Male,QA Tester,govt_company,66810,government,44
26,MBA,HR,Male,QA Tester,pvt_company,143279,private,48
35,B.Sc,R&D,Male,System Engineer,govt_company,103995,government,59
16,B.Sc,IT,Male,ML Engineer,govt_company,66889,government,40
30,B.Tech,Sales,Female,DevOps Engineer,pvt_company,109408,private,56
27,M.Sc,Finance,Male,ML Engineer,consultancy,123050,private,52
32,B.Tech,Finance,Female,DevOps Engineer,govt_company,128225,government,55
23,B.Tech,R&D,Male,UI/UX Designer,govt_company,80562,government,49
9,Unknown,Marketing,Other,Database Admin,govt_company,77942,government,32
29,B.Sc,Operations,Other,HR Manager,startup,256332,startup,57
0,B.Tech,Operations,Other,Database Admin,govt_company,63158,government,24
20,MBA,R&D,Female,Project Manager,mnc,163496,private,44
29,B.Tech,Operations,Male,System Engineer,pvt_company,114049,private,52
8,B.Sc,R&D,Female,QA Tester,pvt_company,84910,private,35
22,M.Sc,R&D,Female,Software Developer,pvt_company,121004,private,48
6,Unknown,Support,Female,Product Manager,pvt_company,109181,private,28
7,B.Sc,IT,Female,QA Tester,pvt_company,62655,private,32
33,B.Tech,Operations,Male,Business Analyst,pvt_company,120211,private,54
0,M.Sc,Operations,Male,System Engineer,pvt_company,69985,private,22
11,MBA,Operations,Male,Project Manager,startup,178538,startup,35
12,MBA,Operations,Female,UI/UX Designer,startup,105689,startup,36
20,M.Sc,HR,Male,Data Analyst,pvt_company,141841,private,41
29,B.Sc,R&D,Female,Project Manager,govt_company,118632,government,52
0,M.Sc,R&D,Female,Project Manager,pvt_company,86822,private,22
7,MBA,IT,Male,QA Tester,consultancy,74051,private,31
33,B.Sc,R&D,Female,DevOps Engineer,startup,147931,startup,58
30,M.Sc,Support,Female,Product Manager,mnc,205985,private,55
30,B.Tech,HR,Other,Business Analyst,pvt_company,117434,private,56
0,B.Tech,HR,Male,Database Admin,startup,77959,startup,23
32,M.Tech,Support,Male,QA Tester,mnc,158219,private,56
0,B.Tech,Operations,Male,ML Engineer,pvt_company,71841,private,22
4,M.Sc,HR,Male,UI/UX Designer,startup,97368,startup,29
14,M.Sc,R&D,Male,HR Manager,mnc,127658,private,36
13,M.Tech,Operations,Male,HR Manager,consultancy,117417,private,38
33,MBA,Support,Female,QA Tester,govt_company,83615,government,56
4,B.Tech,R&D,Male,System Engineer,startup,90616,startup,27
17,B.Tech,HR,Male,Business Analyst,startup,22954,startup,38
5,Unknown,HR,Female,QA Tester,govt_company,45251,government,30
31,MBA,Finance,Male,HR Manager,consultancy,135261,private,56
0,M.Sc,Marketing,Female,QA Tester,pvt_company,46497,private,22
6,B.Tech,Finance,Female,UI/UX Designer,pvt_company,72656,private,34
20,M.Tech,Sales,Female,HR Manager,consultancy,131925,private,43
7,B.Tech,Marketing,Male,ML Engineer,pvt_company,91675,private,34
12,MBA,Operations,Male,Database Admin,pvt_company,93226,private,39
33,MBA,R&D,Female,ML Engineer,mnc,152457,private,59
31,Diploma,HR,Female,HR Manager,pvt_company,191509,private,54
30,PhD,IT,Male,Product Manager,govt_company,112801,government,54
17,B.Tech,Operations,Female,Database Admin,pvt_company,143008,private,42
7,M.Tech,Support,Female,UI/UX Designer,pvt_company,84911,private,30
9,Diploma,Finance,Male,UI/UX Designer,startup,62908,startup,31
9,B.Tech,Support,Male,Software Developer,consultancy,93049,private,33
0,M.Tech,Finance,Male,Project Manager,pvt_company,86106,private,22
28,B.Tech,Marketing,Female,Project Manager,pvt_company,125969,private,54
0,B.Tech,Finance,Male,UI/UX Designer,pvt_company,47633,private,25
36,M.Tech,Finance,Male,UI/UX Designer,consultancy,158844,private,57
0,M.Tech,Finance,Female,Business Analyst,govt_company,39527,government,25
2,MBA,Operations,Female,QA Tester,startup,71855,startup,28
15,M.Sc,Marketing,Male,Software Developer,startup,94278,startup,38
21,M.Sc,HR,Male,Database Admin,pvt_company,103800,private,44
30,B.Tech,R&D,Male,ML Engineer,startup,163440,startup,52
14,B.Tech,Support,Female,HR Manager,govt_company,91090,government,38
7,B.Tech,Operations,Female,System Engineer,pvt_company,80273,private,29
15,MBA,Support,Male,ML Engineer,pvt_company,95615,private,39
11,M.Tech,Sales,Female,Software Developer,startup,111865,startup,37
13,B.Tech,IT,Male,ML Engineer,pvt_company,104127,private,37
28,B.Tech,Marketing,Male,Project Manager,pvt_company,160198,private,54
27,M.Tech,R&D,Male,Product Manager,mnc,152046,private,52
17,B.Tech,Finance,Male,ML Engineer,pvt_company,93549,private,38
25,MBA,Finance,Male,Data Analyst,consultancy,128519,private,47
33,B.Tech,Marketing,Male,QA Tester,pvt_company,146643,private,53
16,B.Tech,Marketing,Male,Project Manager,pvt_company,149416,private,40
9,Unknown,Sales,Male,ML Engineer,govt_company,63201,government,34
0,B.Sc,IT,Male,UI/UX Designer,consultancy,61780,private,24
7,Diploma,Operations,Male,System Engineer,govt_company,61845,government,34
27,B.Sc,Operations,Male,ML Engineer,pvt_company,130105,private,49
12,B.Tech,R&D,Male,Software Developer,mnc,95208,private,34
10,M.Sc,HR,Male,Database Admin,startup,123960,startup,34
8,B.Tech,R&D,Female,Data Analyst,pvt_company,119173,private,32
32,MBA,R&D,Female,HR Manager,pvt_company,168808,private,57
0,M.Tech,IT,Female,QA Tester,pvt_company,61606,private,23
14,Diploma,Support,Female,UI/UX Designer,pvt_company,101690,private,42
26,B.Tech,Finance,Female,Business Analyst,consultancy,99408,private,50
3,B.Tech,HR,Male,Network Engineer,startup,103048,startup,25
5,B.Tech,Finance,Female,ML Engineer,mnc,88921,private,27
13,B.Tech,Marketing,Female,Software Developer,consultancy,87430,private,41
35,M.Tech,R&D,Female,Project Manager,govt_company,113701,government,59
18,M.Tech,Operations,Male,Project Manager,pvt_company,107987,private,40
7,B.Tech,R&D,Female,Software Developer,pvt_company,74751,private,29
0,B.Sc,IT,Male,Product Manager,govt_company,67028,government,21
25,MBA,HR,Female,HR Manager,govt_company,119402,government,51
38,B.Sc,IT,Female,System Engineer,startup,124486,startup,59
25,M.Sc,Sales,Female,Product Manager,startup,37066,startup,50
26,B.Sc,Support,Male,Data Analyst,startup,124549,startup,47
19,B.Tech,Finance,Female,UI/UX Designer,startup,122559,startup,43
19,B.Sc,HR,Male,Product Manager,startup,67783,startup,43
3,B.Tech,IT,Female,Database Admin,pvt_company,84177,private,27
19,B.Tech,Finance,Female,Software Developer,consultancy,71554,private,42
0,M.Tech,Operations,Female,QA Tester,govt_company,42348,government,24
0,B.Tech,Finance,Male,ML Engineer,govt_company,43413,government,21
0,B.Tech,IT,Male,Database Admin,pvt_company,75789,private,26
13,B.Sc,Finance,Male,Network Engineer,govt_company,73738,government,33
31,B.Tech,Marketing,Female,Business Analyst,pvt_company,146027,private,56
19,M.Tech,HR,Male,Network Engineer,pvt_company,82178,private,45
13,B.Tech,Marketing,Female,Data Analyst,pvt_company,110252,private,37
13,B.Tech,Sales,Male,Network Engineer,mnc,119279,private,37
1,MBA,Sales,Male,Software Developer,mnc,58155,private,26
37,B.Tech,Marketing,Female,UI/UX Designer,pvt_company,108903,private,57
30,MBA,Operations,Male,Network Engineer,govt_company,93121,government,58
20,B.Sc,R&D,Female,Business Analyst,pvt_company,94923,private,43
27,MBA,HR,Female,Project Manager,mnc,155562,private,53
35,MBA,Operations,Female,Database Admin,pvt_company,194350,private,59
23,B.Tech,R&D,Male,UI/UX Designer,consultancy,101168,private,45
16,B.Tech,Sales,Male,Business Analyst,consultancy,66789,private,42
27,B.Tech,Sales,Male,Network Engineer,pvt_company,167225,private,52
29,MBA,Operations,Male,ML Engineer,pvt_company,145128,private,56
34,B.Tech,IT,Female,System Engineer,startup,121156,startup,59
30,MBA,HR,Male,ML Engineer,mnc,117886,private,56
13,B.Tech,Operations,Female,UI/UX Designer,mnc,85061,private,35
0,Diploma,Support,Female,Product Manager,pvt_company,97171,private,23
15,M.Tech,IT,Female,Network Engineer,pvt_company,109062,private,42
7,MBA,HR,Female,UI/UX Designer,pvt_company,76921,private,34
37,M.Sc,Finance,Female,Project Manager,govt_company,113950,government,57
0,M.Sc,R&D,Male,QA Tester,mnc,52787,private,22
8,B.Tech,Support,Male,UI/UX Designer,startup,56332,startup,36
9,B.Sc,Finance,Other,HR Manager,pvt_company,116717,private,31
1,MBA,IT,Male,Software Developer,startup,57653,startup,21
11,B.Sc,Finance,Female,Network Engineer,startup,18369,startup,32
6,B.Sc,Operations,Male,Data Analyst,mnc,107572,private,30
24,M.Sc,Support,Male,DevOps Engineer,pvt_company,128816,private,48
0,B.Tech,R&D,Female,System Engineer,mnc,71985,private,24
5,M.Tech,Finance,Female,Business Analyst,govt_company,43812,government,28
10,M.Tech,Sales,Male,UI/UX Designer,startup,70696,startup,34
10,B.Tech,IT,Female,ML Engineer,govt_company,64764,government,33
9,B.Tech,R&D,Female,UI/UX Designer,startup,61677,startup,37
19,M.Tech,IT,Female,HR Manager,startup,47125,startup,41
6,B.Tech,Operations,Male,ML Engineer,mnc,98930,private,30
26,B.Tech,Sales,Female,Data Analyst,consultancy,134422,private,51
30,MBA,Sales,Male,DevOps Engineer,pvt_company,134627,private,52
18,B.Tech,R&D,Male,ML Engineer,mnc,130425,private,44
24,B.Sc,Support,Female,QA Tester,pvt_company,114364,private,49
0,Diploma,R&D,Female,Data Analyst,mnc,93635,private,24
18,B.Tech,Marketing,Male,Product Manager,consultancy,106994,private,43
17,M.Tech,HR,Male,HR Manager,consultancy,139176,private,41
14,M.Tech,Marketing,Female,Product Manager,pvt_company,104913,private,38
17,B.Tech,Marketing,Male,Project Manager,pvt_company,120543,private,40
27,M.Tech,Sales,Male,Data Analyst,mnc,130231,private,53
3,B.Sc,IT,Female,Product Manager,govt_company,70362,government,27
32,B.Tech,IT,Male,Network Engineer,startup,15000,startup,56
20,M.Tech,IT,Female,Business Analyst,consultancy,71501,private,45
2,B.Tech,IT,Male,ML Engineer,pvt_company,67064,private,26
13,MBA,Support,Male,HR Manager,pvt_company,116489,private,40
32,B.Sc,Operations,Male,HR Manager,govt_company,125782,government,53
30,M.Tech,IT,Female,Product Manager,pvt_company,181688,private,52
24,B.Tech,Support,Male,Data Analyst,mnc,148676,private,48
28,M.Sc,Support,Male,Product Manager,startup,94992,startup,53
31,B.Tech,Finance,Female,System Engineer,govt_company,64639,government,55
14,B.Tech,Operations,Female,QA Tester,govt_company,78446,government,39
0,B.Tech,Operations,Male,Software Developer,startup,72136,startup,21
20,B.Tech,Sales,Other,Data Analyst,pvt_company,151299,private,42
9,B.Tech,HR,Female,Software Developer,govt_company,73055,government,30
29,Diploma,Marketing,Female,System Engineer,mnc,129997,private,54
33,B.Tech,Operations,Female,Data Analyst,mnc,195164,private,56
28,B.Tech,Operations,Female,Project Manager,govt_company,120461,government,56
4,MBA,HR,Male,Network Engineer,govt_company,62175,government,31
26,B.Sc,R&D,Female,Software Developer,pvt_company,111695,private,50
10,MBA,R&D,Male,Data Analyst,pvt_company,111084,private,34
14,M.Tech,Operations,Female,System Engineer,mnc,101183,private,41
7,M.Sc,R&D,Female,HR Manager,startup,123872,startup,32
21,Diploma,Marketing,Female,Data Analyst,pvt_company,112121,private,46
35,B.Sc,Support,Male,HR Manager,pvt_company,180271,private,57
35,B.Tech,HR,Male,System Engineer,consultancy,140386,private,59
20,B.Tech,Sales,Male,Network Engineer,consultancy,110066,private,43
24,M.Sc,Support,Male,QA Tester,pvt_company,87599,private,44
10,B.Tech,Operations,Male,UI/UX Designer,govt_company,47469,government,33
14,M.Tech,Sales,Male,Data Analyst,govt_company,80351,government,39
28,B.Sc,HR,Male,HR Manager,startup,102428,startup,50
18,MBA,Finance,Female,QA Tester,consultancy,92172,private,41
2,B.Tech,Support,Male,UI/UX Designer,startup,33888,startup,26
0,M.Tech,R&D,Female,HR Manager,consultancy,82371,private,22
31,B.Sc,R&D,Male,Network Engineer,govt_company,117799,government,52
9,MBA,HR,Female,HR Manager,mnc,130836,private,35
0,B.Tech,Support,Female,Data Analyst,consultancy,71482,private,22
21,B.Tech,IT,Male,Business Analyst,pvt_company,65899,private,46
0,Diploma,Sales,Male,Product Manager,mnc,90195,private,25
10,MBA,IT,Female,ML Engineer,pvt_company,108978,private,35
0,MBA,HR,Male,DevOps Engineer,pvt_company,78945,private,21
9,M.Tech,HR,Female,HR Manager,mnc,130000,private,31
6,B.Tech,R&D,Female,HR Manager,pvt_company,119040,private,31
30,M.Sc,Support,Male,HR Manager,consultancy,152338,private,56
